user_guid,search_query,store_id,product_ids
e629756d79e0cf89ddcf5df049ff01c5a3de835548a860129c3b9b69cd8bb343,"Laisses, colliers et harnais pour chiens",0414,"['10000170676', '10000218682', '10000221485', '10000226458', '10000184709', '10000330674', '10000249750', '10000250241', '10000173623', '10000218684', '10000180739', '10000173615', '10000257665', '10000191274', '10000195896', '10000255509', '10000249640', '10000422642', '10000251680', '10000513190', '10000260077', '10000247645', '10000249679', '10000203465', '10000218683', '10000415208', '10000256799', '10000533490', '10000255955', '10000256272', '10000228103', '10000522208', '10000269636', '10000259857', '10000271920', '10000260076', '10000260078', '10000261864', '10000256271', '10000256270', '10000251492', '10000161559']"
e629756d79e0cf89ddcf5df049ff01c5a3de835548a860129c3b9b69cd8bb343,Pieds de parasols,0414,"['10000198393', '10000248535', '10000218621', '10000171436', '10000171443', '10000171457', '10000161559', '10000443964', '10000231057', '10000079749', '10000262007', '10000521870', '10000273601', '10000198396', '10000241484', '03070203906', '10000431214', '10000136044', '10000261647', '10000187427', '10000365430', '10000177558', '10000436869', '10000238593', '10000178666', '10000127337', '10000232521', '10000265905', '10000436580', '10000264548', '10000340313', '10000187788', '10000514230', '10000249128', '10000530791', '10000272106', '10000259185', '10000574782', '10000248636', '10000247979', '10000521410', '10000538992']"
e629756d79e0cf89ddcf5df049ff01c5a3de835548a860129c3b9b69cd8bb343,Supports à décorer,0414,"['10000210213', '10000422825', '10000216634', '10000248396', '10000548579', '10000382058', '10000260977', '10000171443', '10000444488', '10000550836', '10000550703', '10000341617', '10000367648', '10000437168', '10000437164', '10000437166', '10000229975', '10000422535', '10000533227', '10000243469', '10000420516', '10000451020', '10000503926', '10000450986', '10000229976', '10000404314', '10000557120', '10000388146', '10000503973', '10000389741', '10000356680', '10000356675', '10000232100', '10000503974', '10000356673', '10000356695', '10000356681', '10000515062', '10000503939', '10000386812', '10000386804', '10000503938']"
e629756d79e0cf89ddcf5df049ff01c5a3de835548a860129c3b9b69cd8bb343,Caisses et cages de transport pour chats,0414,"['10000170676', '10000218682', '10000221485', '10000226458', '10000184709', '10000330674', '10000249750', '10000250241', '10000173623', '10000218684', '10000180739', '10000217246', '10000173615', '10000257665', '10000195896', '10000255509', '10000249640', '10000251680', '10000236957', '10000513190', '10000260077', '10000247645', '10000249679', '10000218683', '10000203465', '10000415208', '10000256799', '10000533490', '10000255955', '10000170213', '10000256272', '10000228103', '10000269636', '10000259857', '10000271920', '10000260076', '10000260078', '10000256324', '10000256271', '10000256270', '10000251492', '10000161559']"
e629756d79e0cf89ddcf5df049ff01c5a3de835548a860129c3b9b69cd8bb343,Housse mobilier de jardin,0414,"['10000196306', '10000238808', '10000254660', '10000268182', '10000259798', '10000254662', '10000557368', '10000557412', '10000226566', '10000229086', '10000247246', '10000245836', '10000166938', '10000249743', '10000227941', '10000226567', '10000158005', '10000261185', '10000226568', '10000261016', '10000206016', '10000261182', '10000231925', '10000262713', '10000273723', '10000544957', '10000227928', '10000158006', '10000158007', '10000271781', '10000434232', '10000227933', '10000510151', '10000227927', '10000261183', '10000510150', '10000227942', '10000227921', '10000508749', '10000261187', '10000261184', '10000261186']"
e629756d79e0cf89ddcf5df049ff01c5a3de835548a860129c3b9b69cd8bb343,Lampadaires,0414,"['10000218987', '10000207563', '10000244733', '10000260995', '10000196474', '10000511442', '10000519438', '10000244985', '10000519762', '10000556387', '10000519437', '10000247549']"
e629756d79e0cf89ddcf5df049ff01c5a3de835548a860129c3b9b69cd8bb343,Paillasson,0414,"['10000541675', '10000238532', '10000267371']"
e629756d79e0cf89ddcf5df049ff01c5a3de835548a860129c3b9b69cd8bb343,Rangements et meubles à chaussures,0414,"['10000170676', '10000184709', '10000330674', '10000249750', '10000210213', '10000180739', '10000173615', '10000208632', '10000548579', '10000251680', '10000230443', '10000260077', '10000249679', '10000248172', '10000173781', '10000415208', '10000256799', '10000533490', '10000273702', '10000250003', '10000255955', '10000132457', '10000208631', '10000249183', '10000256272', '10000269824', '10000444594', '10000269636', '10000255512', '10000259857', '10000260076', '10000260078', '10000444488', '10000229635', '10000228033', '10000442756', '10000149895', '10000550836', '10000256271', '10000256270', '10000251492', '10000226397']"
f22fe2db7e531031c374d0f7694a6dd0af08fdcdfdc251f889566ab293b0b9bb,Chaises de jardin,0414,"['10000257729', '10000215775', '10000261681', '10000215653', '10000259220', '10000257730', '10000257731', '10000445334', '10000248807', '10000258773', '10000248205', '10000248199', '10000504317', '10000556529', '10000256789', '10000539002', '10000267360', '10000556528', '10000256967', '10000267361', '10000545343', '10000216475', '10000271814', '10000513260', '10000249164', '10000271813', '10000261016', '10000252405', '10000271781', '10000231925', '10000262713', '10000270237', '10000548625', '10000513255', '10000434808', '10000208737', '10000549018', '10000220899', '10000271812', '10000220901', '10000220897', '10000220898']"
f22fe2db7e531031c374d0f7694a6dd0af08fdcdfdc251f889566ab293b0b9bb,Coussin palette,0414,"['10000216180', '10000216175', '10000245792']"
f22fe2db7e531031c374d0f7694a6dd0af08fdcdfdc251f889566ab293b0b9bb,Boissons,0414,"['10000171443', '10000267776', '10000267754', '10000258885', '10000258840', '10000261246', '10000258839', '10000270134', '10000258887', '10000261249', '10000258834', '10000258886', '10000240959', '10000525690', '10000258838', '10000258836', '10000267775', '10000258835', '10000258849', '10000258837', '10000267755', '10000445065']"
f22fe2db7e531031c374d0f7694a6dd0af08fdcdfdc251f889566ab293b0b9bb,Voile d'ombrage et toile d'ombrage,0414,"['10000180739', '10000259687', '10000170676', '10000184709', '10000330674', '10000249750', '10000253832', '10000173615', '10000256799', '10000251680', '10000260077', '10000208632', '10000255955', '10000422787', '10000249679', '10000243029', '10000410634', '10000415208', '10000273702', '10000260076', '10000183860', '10000256271', '10000256270', '10000256272', '10000415196', '10000505595', '10000273703', '10000253897', '10000533490', '10000259857', '10000269636', '10000171443', '10000247417', '10000260078', '10000273704', '10000505600', '10000505597', '10000510257', '10000215955', '10000152800', '10000349301', '10000251492']"
f22fe2db7e531031c374d0f7694a6dd0af08fdcdfdc251f889566ab293b0b9bb,Cubes de rangement,0414,"['10000208632', '10000132457', '10000249183', '10000230443', '10000173781', '10000248172', '10000208631', '10000269824', '10000444594', '10000255512', '10000230958', '10000250003', '10000149895', '10000228033', '10000226397', '10000223479', '10000221442', '10000173603', '10000190541', '10000432588', '10000031821', '10000208627', '10000103083', '10000153344', '10000216321', '10000166938', '10000031816', '10000208698', '10000031824', '10000149894', '10000031808', '10000173601', '10000190526', '10000211836', '10000031819', '10000031823', '10000031825', '10000186625', '10000400299', '10000186623', '10000186624', '10000240907']"
f22fe2db7e531031c374d0f7694a6dd0af08fdcdfdc251f889566ab293b0b9bb,Spas gonflables et accessoires,0414,"['10000180739', '10000259687', '10000170676', '10000184709', '10000517951', '10000330674', '10000249750', '10000253832', '10000422825', '10000173615', '10000256799', '10000422642', '10000251680', '10000457019', '10000260077', '10000255955', '10000254854', '10000257311', '10000400497', '10000422787', '10000249679', '10000247645', '10000415208', '10000273702', '10000260076', '10000183860', '10000256271', '10000256270', '10000256272', '10000273703', '10000253897', '10000248363', '10000533490', '10000259857', '10000269636', '10000417155', '10000260078', '10000186870', '10000273704', '10000261864', '10000248199', '10000251492']"
f22fe2db7e531031c374d0f7694a6dd0af08fdcdfdc251f889566ab293b0b9bb,Rangements frigo et congélation,0414,"['10000180739', '10000259687', '10000170676', '10000184709', '10000330674', '10000249750', '10000173615', '10000256799', '10000251680', '10000260077', '10000208632', '10000255955', '10000132457', '10000249183', '10000230443', '10000249679', '10000173781', '10000248172', '10000415208', '10000273702', '10000260076', '10000183860', '10000208631', '10000256271', '10000256270', '10000256272', '10000269824', '10000444594', '10000273703', '10000253897', '10000255512', '10000533490', '10000230958', '10000259857', '10000269636', '10000250003', '10000260078', '10000273704', '10000149895', '10000228033', '10000251492', '10000226397']"
f22fe2db7e531031c374d0f7694a6dd0af08fdcdfdc251f889566ab293b0b9bb,Boîtes à bijoux,0414,"['10000210213', '10000548579', '10000444488', '10000423249', '10000550836', '10000423268', '10000423271', '10000535403', '10000270176', '10000523507', '10000400349', '10000523503', '10000523506', '10000550562', '10000550563', '10000240966', '10000523566', '10000523565', '10000457482', '10000341421', '10000341422', '10000514745', '10000341431', '10000537151', '10000532061', '10000354209', '10000423263', '10000445084', '10000514730', '10000423250', '10000423251', '10000423265', '10000423254', '10000423267', '10000423259', '10000423264', '10000530718', '10000445081', '10000550573', '10000211840', '10000423260', '10000246321']"
f22fe2db7e531031c374d0f7694a6dd0af08fdcdfdc251f889566ab293b0b9bb,Abat-jour,0414,"['10000159879', '10000211288', '10000211304', '10000211280', '10000211306', '10000211290', '10000211282', '10000410111']"
f22fe2db7e531031c374d0f7694a6dd0af08fdcdfdc251f889566ab293b0b9bb,Cintres,0414,"['10000223984', '10000223986', '10000223991', '10000223994', '10000224000', '10000224009', '10000105839', '10000223985', '10000224006', '10000151954', '10000588061', '10000223989', '10000223998', '10000141315', '10000227964', '10000443687', '10000254672', '10000224002', '10000224014', '10000223999', '10000229085', '10000224003', '10000223996', '10000254673', '10000223997', '10000252726', '10000227966', '10000224013', '10000105837', '10000227963', '10000227965', '10000224012', '10000227961', '10000224011', '10000227968', '10000223995', '10000423370', '10000097511', '10000264529', '10000252725', '10000230646', '10000224010']"
f22fe2db7e531031c374d0f7694a6dd0af08fdcdfdc251f889566ab293b0b9bb,Planchas,0414,"['10000170676', '10000193627', '10000256419', '10000256839', '10000273663', '10000457013', '10000231475', '10000273670', '10000555022', '10000213934', '10000543388', '10000274750', '10000445186', '10000224816', '10000273662', '10000257379', '10000231071', '10000177195', '10000273668', '10000229094', '10000273669', '10000555713', '10000231068', '10000231070', '10000224817', '10000231762', '10000507253', '10000224818', '10000224815', '10000400410', '10000273666', '10000273664', '10000197977', '10000453228', '10000255801', '10000431365', '10000193473', '10000254973', '10000274678', '10000523484', '10000248909', '10000248908']"
897b1ce29bddb5f70bb80978fdb76a7c5ff32b584bd992b3c8c0f48909827884,Ventilateurs,0414,"['10000261794', '10000537637', '10000537638', '10000231422']"
897b1ce29bddb5f70bb80978fdb76a7c5ff32b584bd992b3c8c0f48909827884,Table à repasser,0414,"['10000210213', '10000207591', '10000201976', '10000201974', '10000373588', '10000354290', '10000230096', '10000548579', '10000269777', '10000391927', '10000527617', '10000382090', '10000215682', '10000391943', '10000416603', '10000391923', '10000416608', '10000252863', '10000349908', '10000420763', '10000444488', '10000550836', '10000341371', '10000366840', '10000391937', '10000443604', '10000248160', '10000391903', '10000231764', '10000215955', '10000366799', '10000391935', '10000349910', '10000349912', '10000221840', '10000248139', '10000175895', '10000452884', '10000392256', '10000259787', '10000392255', '10000452837']"
897b1ce29bddb5f70bb80978fdb76a7c5ff32b584bd992b3c8c0f48909827884,Ampoules,0414,"['10000232502', '10000223149', '10000267327', '10000230774', '10000232500', '10000005203', '10000005204', '10000255794', '10000211709', '10000232109', '10000188917', '10000211713', '10000202814', '10000202811', '10000232110', '10000257115', '10000232498', '10000302591', '10000211714', '10000271633', '10000232112', '10000232108', '10000211708', '10000224937', '10000211734', '10000211733', '10000211712', '10000202809', '10000211707', '10000211710', '10000202812', '10000202810', '10000224941', '10000211711', '10000224942', '10000223151', '10000223150', '10000223138', '10000223137']"
897b1ce29bddb5f70bb80978fdb76a7c5ff32b584bd992b3c8c0f48909827884,Tables de jardin,0414,"['10000207591', '10000373588', '10000201974', '10000201976', '10000354290', '10000230096', '10000269777', '10000416608', '10000391923', '10000391927', '10000416603', '10000382090', '10000215682', '10000391943', '10000527617', '10000252863', '10000349908', '10000420763', '10000341371', '10000366840', '10000391937', '10000443604', '10000248160', '10000391903', '10000231764', '10000349910', '10000215955', '10000391935', '10000349912', '10000366799', '10000221840', '10000248139', '10000175895', '10000452884', '10000392256', '10000259787', '10000246537', '10000392255', '10000452837', '10000231925', '10000452872', '10000451136']"
897b1ce29bddb5f70bb80978fdb76a7c5ff32b584bd992b3c8c0f48909827884,Chocolats,0414,"['10000245480', '10000503784', '10000459711', '10000417155', '10000423268', '10000417177', '10000253088', '10000242435', '10000253845', '10000536826', '10000451038', '10000414868', '10000214937', '10000244388', '10000201995', '10000454431', '10000559295', '10000405360', '10000264963']"
897b1ce29bddb5f70bb80978fdb76a7c5ff32b584bd992b3c8c0f48909827884,Produits d'entretien,0414,"['10000208632', '10000410634', '10000171443', '10000261864', '10000215955', '10000118825', '10000349301', '10000031820', '10000557637', '10000525633', '10000247788', '10000190541', '10000224726', '10000208627', '10000126361', '10000561142', '10000154136', '10000318989', '10000561140', '10000417153', '10000561143', '10000060076', '10000249239', '10000553538', '10000457493', '10000454686', '10000534702', '10000534718', '10000561141', '10000561138', '10000523988', '10000270175', '10000510467', '10000540048', '10000231121', '10000171036', '10000223186', '10000231985', '10000060079', '10000060466', '10000060077', '10000060078']"
897b1ce29bddb5f70bb80978fdb76a7c5ff32b584bd992b3c8c0f48909827884,Chauffages d'appoint,0414,"['10000208632', '10000410634', '10000228031', '10000171443', '10000349301', '10000215955', '10000269702', '10000557637', '10000031820', '10000525633', '10000247788', '10000190541', '10000259787', '10000208627', '10000561142', '10000154136', '10000318989', '10000141110', '10000561140', '10000417153', '10000561143', '10000060076', '10000249239', '10000523988', '10000553538', '10000269700', '10000510467', '10000534702', '10000534718', '10000561141', '10000561138', '10000270175', '10000457493', '10000540048', '10000171036', '10000231985', '10000223186', '10000259747', '10000060079', '10000060466', '10000060077', '10000060078']"
897b1ce29bddb5f70bb80978fdb76a7c5ff32b584bd992b3c8c0f48909827884,Bonbons Halloween,0414,['10000444216']
897b1ce29bddb5f70bb80978fdb76a7c5ff32b584bd992b3c8c0f48909827884,Accessoires de cuisine,0414,"['10000504826', '10000257311', '10000441925', '10000271126', '10000247645', '10000267368', '10000242891', '10000504828', '10000262204', '10000257684', '10000213932', '10000511228', '10000208304', '10000454685', '10000454745', '10000523334', '10000223985', '10000126361', '10000514754', '10000523335', '10000558175', '10000523339', '10000444951', '10000458416', '10000223989', '10000432895', '10000217913', '10000218791', '10000523338', '10000518563', '10000256801', '10000406185', '10000454564', '10000444923', '10000502522', '10000018963', '10000231121', '10000502523', '10000083492', '10000248861', '10000400403', '10000242779']"
897b1ce29bddb5f70bb80978fdb76a7c5ff32b584bd992b3c8c0f48909827884,Sacs de voyage et Sacs à dos,0414,"['10000249750', '10000259687', '10000210213', '10000170676', '10000218340', '10000184709', '10000330674', '10000180739', '10000259562', '10000173615', '10000251680', '10000260077', '10000548579', '10000249679', '10000250635', '10000228700', '10000208445', '10000256799', '10000273703', '10000259857', '10000273702', '10000444488', '10000550836', '10000255955', '10000249183', '10000256270', '10000415208', '10000533490', '10000269636', '10000260076', '10000260078', '10000183860', '10000273704', '10000256770', '10000255444', '10000260015', '10000250636', '10000530742', '10000256271', '10000256272', '10000518896', '10000251492']"
b179b9761b17b28de1d4c8c649fbc1d18a1bfa3029baa02e754a7e2f43333d9b,Essoreuse et Passoire,0414,"['10000517951', '10000249750', '10000259687', '10000170676', '10000184709', '10000330674', '10000253832', '10000157503', '10000180739', '10000422825', '10000173615', '10000422642', '10000457019', '10000260077', '10000256799', '10000400497', '10000251680', '10000422787', '10000249679', '10000273703', '10000273702', '10000248363', '10000259857', '10000269636', '10000417155', '10000260078', '10000255955', '10000256270', '10000256272', '10000415208', '10000533490', '10000253897', '10000260076', '10000183860', '10000186870', '10000273704', '10000237204', '10000261864', '10000248199', '10000256271', '10000183684', '10000251492']"
b179b9761b17b28de1d4c8c649fbc1d18a1bfa3029baa02e754a7e2f43333d9b,Arbres à chat et Griffoirs,0414,"['10000249750', '10000259687', '10000210213', '10000170676', '10000184709', '10000330674', '10000253832', '10000180739', '10000217246', '10000422825', '10000173615', '10000249640', '10000457019', '10000260077', '10000256799', '10000548579', '10000251680', '10000422787', '10000249679', '10000273703', '10000273702', '10000259857', '10000269636', '10000417155', '10000444488', '10000260078', '10000550836', '10000255955', '10000170213', '10000256270', '10000256272', '10000415208', '10000533490', '10000253897', '10000260076', '10000183860', '10000273704', '10000248810', '10000271438', '10000261864', '10000256271', '10000251492']"
b179b9761b17b28de1d4c8c649fbc1d18a1bfa3029baa02e754a7e2f43333d9b,Tendance Mini K.koon,0414,"['10000410641', '10000426904', '10000422832', '10000422829', '10000229744', '10000242181', '10000228715', '10000209009', '10000229113', '10000215870', '10000251680', '10000209008', '10000450955', '10000535580', '10000216436', '10000248172', '10000228709', '10000228711', '10000349308', '10000255444', '10000224791', '10000422830', '10000176654', '10000261794', '10000559313', '10000197971', '10000422518', '10000228083', '10000514761', '10000223193', '10000425665', '10000266515', '10000438901', '10000399106', '10000559312', '10000559298', '10000559300', '10000559338', '10000559319', '10000559304', '10000559299', '10000400259']"
b179b9761b17b28de1d4c8c649fbc1d18a1bfa3029baa02e754a7e2f43333d9b,Salons de jardin,0414,"['10000218086', '10000230933', '10000215885', '10000258624', '10000209763', '10000177539', '10000215195', '10000259517', '10000228201', '10000216475', '10000177548', '10000548675', '10000548860', '10000229086', '10000574951', '10000261016', '10000548625', '10000262713', '10000271781', '10000231925', '10000548766', '10000548861', '10000215952', '10000514079', '10000548677', '10000267167', '10000279680', '10000259647', '10000079132', '10000008084', '10000272686', '10000259659', '10000258763']"
b179b9761b17b28de1d4c8c649fbc1d18a1bfa3029baa02e754a7e2f43333d9b,Lampes à poser,0414,"['10000244742', '10000210213', '10000216634', '10000269646', '10000548579', '10000257076', '10000237037', '10000218871', '10000252863', '10000257015', '10000261127', '10000444488', '10000550836', '10000521837', '10000272080', '10000154572', '10000255632', '10000255259', '10000221365', '10000249676', '10000221367', '10000519791', '10000274750', '10000263481', '10000271903', '10000275332', '10000255602', '10000168279', '10000168265', '10000525523', '10000273646', '10000330950', '10000191482', '10000272447', '10000334870', '10000273647', '10000273648', '10000252139', '10000261273', '10000521841', '10000420195', '10000512323']"
b179b9761b17b28de1d4c8c649fbc1d18a1bfa3029baa02e754a7e2f43333d9b,Horloge murale,0414,['10000239904']
b179b9761b17b28de1d4c8c649fbc1d18a1bfa3029baa02e754a7e2f43333d9b,Pieds de parasols,0414,"['10000198393', '10000248535', '10000218621', '10000171436', '10000171443', '10000161559', '10000231057', '10000241484', '10000443964', '10000079749', '10000262007', '10000198396', '10000171457', '10000273601', '10000521870', '03070203906', '10000431214', '10000136044', '10000261647', '10000187427', '10000365430', '10000264548', '10000436869', '10000238593', '10000178666', '10000127337', '10000232521', '10000265905', '10000436580', '10000177558', '10000340313', '10000187788', '10000530791', '10000249128', '10000514230', '10000272106', '10000259185', '10000574782', '10000248636', '10000247979', '10000521410', '10000538992']"
b179b9761b17b28de1d4c8c649fbc1d18a1bfa3029baa02e754a7e2f43333d9b,Décoration de fête,0414,"['10000345913', '10000382058', '10000260977', '10000341617', '10000525374', '10000509121', '10000530312', '10000515127', '10000525518', '10000515112', '10000222012', '10000509101', '10000420468', '10000215491', '10000432442', '10000346159', '10000434519']"
b179b9761b17b28de1d4c8c649fbc1d18a1bfa3029baa02e754a7e2f43333d9b,Fleurs de Noël artificielles,0414,"['10000330588', '10000246880', '10000266913', '10000227655', '10000230016', '10000549565', '10000169801', '10000261130', '10000266917', '10000274727', '10000260828', '10000409022', '10000454544', '10000249693', '10000177376', '10000435783', '10000264346', '10000400417', '10000266915', '10000257771', '10000274169', '10000534712', '10000274170', '10000555082', '10000533657', '10000230814', '10000263402', '10000274497', '10000555261', '10000266916', '10000123935', '10000243366', '10000274167', '10000274168', '10000271391', '10000536511', '10000530626', '10000227662', '10000459083', '10000550849', '10000517553', '10000244125']"
b7cfcbfacf90c55fc82617a743b608d306721fb9a00bf91083cf673ae8d4bd5b,Cintres,0414,"['10000223984', '10000223986', '10000223991', '10000224000', '10000224006', '10000588061', '10000223994', '10000105839', '10000151954', '10000223985', '10000224009', '10000223989', '10000223998', '10000141315', '10000227964', '10000443687', '10000254672', '10000224002', '10000224014', '10000223999', '10000229085', '10000224003', '10000223996', '10000254673', '10000223997', '10000252726', '10000227966', '10000224013', '10000105837', '10000227963', '10000227965', '10000224012', '10000227961', '10000224011', '10000227968', '10000223995', '10000423370', '10000097511', '10000264529', '10000252725', '10000230646', '10000224010']"
b7cfcbfacf90c55fc82617a743b608d306721fb9a00bf91083cf673ae8d4bd5b,Crèche de Noël et santons,0414,"['10000517951', '10000249750', '10000259687', '10000170676', '10000184709', '10000330674', '10000253832', '10000180739', '10000422825', '10000173615', '10000422642', '10000457019', '10000251680', '10000260077', '10000400497', '10000422787', '10000249679', '10000415208', '10000256799', '10000273703', '10000248363', '10000259857', '10000269636', '10000273702', '10000533490', '10000417155', '10000260078', '10000186870', '10000183860', '10000273704', '10000255955', '10000256270', '10000256272', '10000253897', '10000260076', '10000237204', '10000248199', '10000261864', '10000256271', '10000251492', '10000183684', '10000444522']"
b7cfcbfacf90c55fc82617a743b608d306721fb9a00bf91083cf673ae8d4bd5b,Biscuits et gâteaux,0414,"['10000517951', '10000249750', '10000259687', '10000170676', '10000184709', '10000330674', '10000253832', '10000180739', '10000422825', '10000173615', '10000422642', '10000457019', '10000251680', '10000260077', '10000400497', '10000422787', '10000249679', '10000415208', '10000256799', '10000273703', '10000248363', '10000259857', '10000269636', '10000273702', '10000533490', '10000417155', '10000260078', '10000186870', '10000183860', '10000273704', '10000255955', '10000256270', '10000256272', '10000253897', '10000260076', '10000237204', '10000248199', '10000261864', '10000256271', '10000251492', '10000183684', '10000444519']"
b7cfcbfacf90c55fc82617a743b608d306721fb9a00bf91083cf673ae8d4bd5b,Tabliers de cuisine,0414,"['10000504826', '10000228700', '10000256999', '10000504828', '10000242891', '10000521985', '10000262204', '10000521986', '10000213932', '10000514754', '10000217913', '10000245614', '10000458416', '10000444951', '10000553314', '10000256998', '10000406185', '10000444923', '10000218791', '10000018963', '10000518563', '10000217162', '10000522392', '10000273376', '10000273375', '10000400403', '10000242779', '10000264472', '10000251987', '10000524191']"
b7cfcbfacf90c55fc82617a743b608d306721fb9a00bf91083cf673ae8d4bd5b,Sac poubelle,0414,"['10000378574', '10000333226', '10000261009', '10000261012', '10000261011', '10000272926', '10000261016', '10000261015', '10000261005', '10000261006', '10000261007', '10000261004', '10000261010', '10000261008', '10000272924', '10000261014', '10000261013']"
b7cfcbfacf90c55fc82617a743b608d306721fb9a00bf91083cf673ae8d4bd5b,Lanterne et photophore extérieur,0414,"['10000249750', '10000259687', '10000229113', '10000170676', '10000184709', '10000330674', '10000180739', '10000173615', '10000228715', '10000251680', '10000236945', '10000260077', '10000215870', '10000240481', '10000236957', '10000249679', '10000266797', '10000248289', '10000236948', '10000228711', '10000236956', '10000248256', '10000228709', '10000415208', '10000256799', '10000273703', '10000259857', '10000269636', '10000273702', '10000533490', '10000260078', '10000183860', '10000273704', '10000255955', '10000256270', '10000256272', '10000271923', '10000260076', '10000229177', '10000256271', '10000251492', '10000504256']"
b7cfcbfacf90c55fc82617a743b608d306721fb9a00bf91083cf673ae8d4bd5b,Poêle et casserole,0414,"['10000517951', '10000249750', '10000259687', '10000170676', '10000184709', '10000330674', '10000253832', '10000180739', '10000422825', '10000173615', '10000422642', '10000457019', '10000251680', '10000260077', '10000400497', '10000422787', '10000249679', '10000415208', '10000256799', '10000273703', '10000248363', '10000259857', '10000269636', '10000273702', '10000533490', '10000417155', '10000260078', '10000186870', '10000183860', '10000273704', '10000255955', '10000256270', '10000256272', '10000253897', '10000260076', '10000237204', '10000248199', '10000261864', '10000256271', '10000251492', '10000183684', '10000444519']"
b7cfcbfacf90c55fc82617a743b608d306721fb9a00bf91083cf673ae8d4bd5b,Protection de literie,0414,"['10000238830', '10000269671', '10000269670', '10000254728', '10000214671', '10000531946', '10000193335', '10000154130', '10000549128', '10000031820', '10000173605', '10000266682', '10000449633', '10000190476', '10000229088', '10000229089', '10000126204', '10000229094', '10000031819', '10000031807', '10000193336', '10000231892', '10000391143', '10000274513', '10000259068', '10000211607', '10000515410', '10000515408', '10000193337', '10000193334', '10000193338', '10000228476', '10000229093', '10000229096', '10000429633', '10000229095', '10000270175', '10000448688', '10000429619', '10000255679', '10000549010', '10000549008']"
b7cfcbfacf90c55fc82617a743b608d306721fb9a00bf91083cf673ae8d4bd5b,Chandeliers,0414,"['10000227944', '10000537068', '10000208599', '10000256912', '10000518206', '10000545181', '10000550874', '10000545182', '10000261547', '10000263977']"
b7cfcbfacf90c55fc82617a743b608d306721fb9a00bf91083cf673ae8d4bd5b,Peinture loisirs créatifs,0414,"['10000161382', '10000140329', '10000206001', '10000131093', '10000221691', '10000207814', '10000223442', '10000088419', '10000131102', '10000109139', '10000131042', '10000131053', '10000080213', '10000131092', '10000109137', '10000367329', '10000181430', '10000131098', '10000223439', '10000080220', '10000183924', '10000131039', '10000223438', '10000109136', '10000183925', '10000131043', '10000109138', '10000131054', '10000131046', '10000457042', '10000080224', '10000080097', '10000223444', '10000510932', '10000131095', '10000131052', '10000131091', '10000131051', '10000080094', '10000206034', '10000206002', '10000080096']"
b7cfcbfacf90c55fc82617a743b608d306721fb9a00bf91083cf673ae8d4bd5b,Table de fête,0414,"['10000373588', '10000201976', '10000201974', '10000207591', '10000354290', '10000230096', '10000269777', '10000416608', '10000391923', '10000391927', '10000416603', '10000382090', '10000215682', '10000391943', '10000527617', '10000259787', '10000349908', '10000252863', '10000420763', '10000341371', '10000366840', '10000391937', '10000248160', '10000443604', '10000391903', '10000231764', '10000391935', '10000366799', '10000349910', '10000349912', '10000215955', '10000248139', '10000221840', '10000175895', '10000452884', '10000392256', '10000246537', '10000392255', '10000452837', '10000452872', '10000451136', '10000523185']"
b7cfcbfacf90c55fc82617a743b608d306721fb9a00bf91083cf673ae8d4bd5b,Camargue,0414,"['10000271814', '10000271805', '10000271813', '10000271803', '10000271806', '10000271812', '10000271807', '10000271815', '10000271808']"
b7cfcbfacf90c55fc82617a743b608d306721fb9a00bf91083cf673ae8d4bd5b,Verre et carafe,0414,"['10000249750', '10000259687', '10000170676', '10000184709', '10000330674', '10000253832', '10000180739', '10000173615', '10000186524', '10000255426', '10000251680', '10000260077', '10000422787', '10000249679', '10000160385', '10000266797', '10000251347', '10000256815', '10000415208', '10000256799', '10000273703', '10000248363', '10000259857', '10000269636', '10000273702', '10000533490', '10000260078', '10000183860', '10000273704', '10000255955', '10000274774', '10000256270', '10000256272', '10000219198', '10000253897', '10000260076', '10000410785', '10000222456', '10000219196', '10000219197', '10000256271', '10000251492']"
99b6402c39ce814f3cf26fec8e6036a8ddef4d88c1c4d5a7a55352f303668e58,Toile à peindre,0414,"['10000210213', '10000548579', '10000243029', '10000444488', '10000247417', '10000152800', '10000550836', '10000249567', '10000249565', '10000274750', '10000131112', '10000105977', '10000105984', '10000105979', '10000080074', '10000542724', '10000453264', '10000275332', '10000105975', '10000453064', '10000453260', '10000105986', '10000131106', '10000453262', '10000453250', '10000453213', '10000080075', '10000080070', '10000105981', '10000453242', '10000453265', '10000453254', '10000105985', '10000080073', '10000334870', '10000131104', '10000080071', '10000515043', '10000525523', '10000261273', '10000420195', '10000506135']"
99b6402c39ce814f3cf26fec8e6036a8ddef4d88c1c4d5a7a55352f303668e58,Lits Adultes et Lits d'appoint,0414,"['10000249750', '10000170676', '10000184709', '10000330674', '10000217230', '10000180739', '10000173615', '10000217229', '10000257665', '10000256799', '10000251680', '10000260077', '10000208632', '10000442700', '10000249679', '10000410634', '10000273703', '10000273702', '10000269636', '10000273704', '10000255955', '10000238830', '10000256271', '10000256270', '10000256272', '10000269671', '10000269670', '10000415208', '10000254728', '10000214671', '10000228103', '10000259857', '10000533490', '10000260076', '10000531946', '10000260078', '10000215955', '10000349301', '10000398510', '10000251492', '10000518886', '10000259787']"
